campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature,candidate_source,median_ms,ratio_vs_official,ratio_vs_bank,status_vs_official,status_vs_bank,model_ratio
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_deep,1024,1536,32768,fp16,0,0,11:96:1536:32768:48:32:64:4:2:2:2:0:1:1:1:2:1:1:1:11:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,1.80325034776
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_deep,1024,1536,32768,fp16,0,0,20:112:256:32768:32:16:256:16:8:1:1:1:8:8:1:1:1:10:6:1:1:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,30.848820773
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_deep,1024,1536,32768,fp16,0,0,16:64:1536:32768:16:80:16:8:32:1:4:1:4:4:2:1:1:16:1:1:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,26.2857239651
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_deep,1024,1536,32768,fp16,0,0,8:1024:192:32768:80:192:32:4:4:1:1:1:2:2:2:2:1:1:1:1:8:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,1.79451093501
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_deep,1024,1536,32768,fp16,0,0,4:288:1536:32768:288:16:80:8:16:1:1:0:8:8:1:2:1:1:1:4:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,10.9103644702
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_deep,1024,1536,32768,fp16,0,0,4:288:1536:32768:288:16:48:4:8:1:1:0:4:4:2:2:2:1:1:4:1:0:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,10.9318149378
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_deep,1024,1536,32768,fp16,0,0,20:464:176:32768:464:64:16:1:1:1:1:1:1:1:2:1:1:1:1:3:9:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,0.78568481884
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_deep,1024,1536,32768,fp16,0,0,20:160:144:32768:144:112:16:8:4:1:1:0:4:4:2:2:2:3:4:3:3:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,1.79546250743
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_deep,1024,1536,32768,fp16,0,0,20:32:96:32768:16:48:384:4:2:2:1:0:2:2:2:1:1:1:16:32:1:2:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,1.4552938381
contract_behavior_v1_round1,Ascend910B3,20,external_v2_k_deep,1024,1536,32768,fp16,0,0,20:144:112:32768:144:16:16:1:8:1:4:0:1:1:1:1:1:8:4:1:4:1:0,runtime_rejected,0,3,3,runtime_rejected,runtime_rejected,7.14665373338
