campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature
general_search_v1_round2,Ascend910B3,20,general_holdout_large,4096,6144,4096,fp16,0,0,20:160:192:4096:160:192:64:10:10:1:1:0:5:5:2:2:1:3:1:9:32:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_large,4096,6144,4096,fp16,0,0,20:512:48:4096:512:48:32:8:80:1:1:0:4:40:2:2:1:2:1:4:128:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_large,4096,6144,4096,fp16,0,0,20:176:176:4096:176:176:64:10:10:1:1:0:5:5:2:2:1:3:1:9:35:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_large,4096,6144,4096,fp16,0,0,20:176:176:4096:176:176:32:22:22:1:1:0:11:11:2:2:1:3:1:8:35:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_large,4096,6144,4096,fp16,0,0,20:176:176:4096:176:176:32:22:22:1:1:0:11:11:2:2:1:3:1:8:35:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_large,4096,6144,4096,fp16,0,0,20:512:64:4096:512:64:16:16:128:1:1:0:8:64:2:2:1:2:1:4:96:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_large,4096,6144,4096,fp16,0,0,20:128:256:4096:128:256:64:16:8:1:1:0:8:4:1:1:1:3:1:11:24:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_large,4096,6144,4096,fp16,0,0,20:128:256:4096:128:256:64:16:8:1:1:0:8:4:1:1:1:3:1:12:24:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_large,4096,6144,4096,fp16,0,0,20:448:48:4096:448:48:16:18:162:1:1:0:9:81:2:2:1:2:1:5:128:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_large,4096,6144,4096,fp16,0,0,20:448:48:4096:448:48:16:18:162:1:1:0:9:81:2:2:1:2:2:5:64:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_odd,1537,2305,4099,fp16,0,0,20:128:256:4099:128:256:64:16:8:1:1:0:8:4:1:1:1:1:1:13:10:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_odd,1537,2305,4099,fp16,0,0,20:176:176:4099:176:176:64:10:10:1:1:0:5:5:2:2:1:1:1:9:14:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_odd,1537,2305,4099,fp16,0,0,20:448:64:4099:448:64:16:18:126:1:1:0:9:63:2:2:1:1:1:4:37:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_odd,1537,2305,4099,fp16,0,0,20:176:176:4099:176:176:64:10:10:1:1:0:5:5:2:2:1:1:1:9:14:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_odd,1537,2305,4099,fp16,0,0,20:224:144:4099:224:144:16:36:36:1:1:0:18:18:2:2:1:1:1:7:17:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_odd,1537,2305,4099,fp16,0,0,20:224:144:4099:224:144:16:36:36:1:1:0:18:18:2:2:1:1:1:7:17:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_odd,1537,2305,4099,fp16,0,0,20:384:64:4099:384:64:16:20:120:1:1:0:10:60:2:2:1:1:1:5:37:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_odd,1537,2305,4099,fp16,0,0,20:512:64:4099:512:64:16:16:128:1:1:0:8:64:2:2:1:1:2:4:20:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_odd,1537,2305,4099,fp16,0,0,20:448:48:4099:448:48:32:8:80:1:1:0:4:40:2:2:1:1:1:4:49:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_odd,1537,2305,4099,fp16,0,0,20:128:256:4099:128:256:64:16:8:1:1:0:8:4:1:1:1:1:1:13:10:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_odd,1537,2305,4099,fp16,0,0,20:128:256:4099:128:256:64:16:8:1:1:0:8:4:1:1:1:2:1:7:10:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_m,33,3072,8192,fp16,0,0,12:48:256:8192:48:256:64:40:8:1:1:0:20:4:2:2:2:1:1:1:12:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_m,33,3072,8192,fp16,0,0,20:80:160:8192:80:160:64:24:12:1:1:0:12:6:2:2:1:1:1:1:20:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_m,33,3072,8192,fp16,0,0,20:16:32:8192:16:32:16:512:256:1:1:0:256:128:2:2:1:1:1:3:96:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_m,33,3072,8192,fp16,0,0,20:144:160:8192:144:160:64:12:12:1:1:0:6:6:2:2:1:1:1:1:20:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_m,33,3072,8192,fp16,0,0,20:160:160:8192:160:160:64:12:12:1:1:0:6:6:2:2:1:1:1:1:20:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_m,33,3072,8192,fp16,0,0,12:48:256:8192:48:256:64:40:8:1:1:0:20:4:2:2:2:1:1:1:12:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_m,33,3072,8192,fp16,0,0,20:48:256:8192:48:256:64:40:8:1:1:0:20:4:2:2:1:1:1:1:12:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_m,33,3072,8192,fp16,0,0,20:32:16:8192:32:16:16:256:512:1:1:0:128:256:2:2:1:1:1:2:192:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_m,33,3072,8192,fp16,0,0,20:32:16:8192:32:16:16:256:512:1:1:0:128:256:2:2:1:1:2:2:96:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_m,33,3072,8192,fp16,0,0,20:16:16:8192:16:16:32:256:256:1:1:0:128:128:2:2:1:1:1:3:192:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:128:80:8192:128:80:64:16:16:1:1:0:8:8:2:2:1:1:1:24:1:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:160:144:8192:160:144:64:12:12:1:1:0:6:6:2:2:1:1:1:20:1:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:160:80:8192:160:80:64:16:8:1:1:0:8:4:2:2:1:1:1:20:1:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:512:16:8192:512:16:16:16:512:1:1:0:8:256:2:2:1:1:1:6:5:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:160:144:8192:160:144:64:12:12:1:1:0:6:6:2:2:1:1:1:20:1:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:160:160:8192:160:160:64:12:12:1:1:0:6:6:2:2:1:1:1:20:1:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:160:160:8192:160:160:64:12:12:1:1:0:6:6:2:2:1:1:1:20:1:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:160:80:8192:160:80:64:16:8:1:1:0:8:4:2:2:2:1:1:20:1:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:160:80:8192:160:80:64:16:8:1:1:0:8:4:2:2:2:1:1:20:1:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:160:80:8192:160:80:64:8:8:1:1:0:4:4:2:2:2:1:1:20:1:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:160:80:8192:160:80:64:8:8:1:1:0:4:4:2:2:2:1:1:20:1:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_skinny_n_k8192,3072,80,8192,fp16,0,0,20:128:80:8192:128:80:64:16:16:1:1:0:8:8:2:2:2:1:1:24:1:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:128:256:256:128:256:64:16:8:1:1:0:8:4:1:1:1:2:1:6:6:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:224:144:256:224:144:64:8:8:1:1:0:4:4:2:2:1:1:1:7:11:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:48:112:256:48:112:16:144:72:1:1:0:72:36:2:2:1:1:1:32:14:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:224:144:256:224:144:64:8:8:1:1:0:4:4:2:2:1:1:1:7:11:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:256:128:256:256:128:64:8:16:1:1:0:4:8:2:2:1:1:1:6:12:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:256:128:256:256:128:64:8:16:1:1:0:4:8:2:2:1:1:1:6:12:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:128:256:256:128:256:64:16:8:1:1:0:8:4:2:2:1:2:1:6:6:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:448:64:256:448:64:16:18:126:1:1:0:9:63:2:2:1:1:1:4:24:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:512:64:256:512:64:16:16:128:1:1:0:8:64:2:2:1:1:1:3:24:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_shallow_k,1536,1536,256,fp16,0,0,20:64:80:256:64:80:16:102:102:1:1:0:51:51:2:2:1:1:1:24:20:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:128:256:3072:128:256:64:16:8:1:1:0:8:4:1:1:1:1:1:12:8:0:0
general_search_v1_round2,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:128:256:3072:128:256:32:32:16:1:1:0:16:8:2:2:1:1:1:12:8:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:512:48:3072:512:48:32:8:80:1:1:0:4:40:2:2:1:1:1:3:43:1:0
general_search_v1_round2,Ascend910B3,20,general_holdout_trans_a,1536,2048,3072,fp16,1,0,20:256:128:3072:256:128:32:16:32:1:1:0:8:16:2:2:1:1:1:6:16:0:0
