campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature,candidate_source,median_ms,ratio_vs_official,ratio_vs_bank,status_vs_official,status_vs_bank,model_ratio
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,4:4608:384:384:128:128:128:6:9:1:3:0:3:3:2:2:2:1:1:1:14:1:3,contract_global,5.34383728027,5.11636192126961,5.02473054824789,regressed,regressed,1.955394820199376
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,2:4608:384:384:128:128:128:6:9:1:3:0:3:3:2:2:2:1:1:1:14:1:3,contract_global,10.6464599609,10.1932636574206,10.0107076227149,regressed,regressed,1.9676080015736823
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,15:384:5120:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:12:1:0:3,feedback_regression_counterfactual,3.68306854248,3.52628844327273,3.46313445676829,regressed,regressed,2.3602403260042806
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,1:4608:384:384:128:128:128:6:9:1:3:0:3:3:2:2:2:1:1:1:14:1:3,contract_global,21.1883129883,20.286373267623,19.9230549049539,regressed,regressed,1.9443563544970939
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,16:4608:384:384:128:128:128:6:9:1:3:0:3:3:2:2:2:1:1:1:14:1:3,contract_global,2.38154556274,2.28016842427802,2.23933179726767,regressed,regressed,2.2214974248318016
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,16:384:5120:384:128:128:128:9:6:3:1:1:3:3:2:2:2:2:1:6:1:0:3,feedback_regression_counterfactual,2.75414276123,2.63690498236047,2.58967938969103,regressed,regressed,2.341775890490198
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,16:384:5120:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:12:1:1:3,feedback_regression_counterfactual,2.70838043213,2.59309065461009,2.5466497536949,regressed,regressed,2.4900316903200417
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,16:384:5120:384:128:128:128:9:6:3:1:1:3:3:2:2:1:1:1:12:1:0:3,feedback_regression_counterfactual,2.64077880859,2.52836668298715,2.48308495463895,regressed,regressed,2.525012978066858
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,4:384:5120:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:12:1:0:3,contract_global,5.29883178711,5.07327221261193,4.98241255380062,regressed,regressed,2.1685921287674987
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,2:384:5120:384:128:128:128:9:6:3:1:1:3:3:2:2:2:1:1:12:1:0:3,contract_global,10.4560961914,10.0110032534515,9.83171140754318,regressed,regressed,2.2172789026969517
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_dense_large,4608,5120,6144,fp16,0,0,16:576:2560:768:32:32:48:48:64:3:2:0:16:16:2:1:1:4:1:2:2:1:2,feedback_regression_counterfactual,23.8150366211,22.8012830726218,22.39292398726,regressed,regressed,19.853047730599894
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,14:256:1024:320:32:96:320:2:2:1:1:0:1:1:1:1:1:1:1:7:2:0:0,contract_global,0.0194620001316,0.988902676555787,0.988380381457587,within_noise,within_noise,0.9978926237533923
two_stage_feedback_net_log14,Ascend910B3,20,external_v2_k_shallow,1792,2048,320,fp16,0,0,11:176:2048:320:128:224:64:2:8:1:2:0:2:2:2:2:1:4:1:3:1:0:0,contract_global,0.0196215999126,0.997012256740128,0.996485678512063,within_noise,within_noise,0.998868005797044
