campaign,soc,aic,workload_id,m,n,k,dtype,trans_a,trans_b,tiling_signature
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:448:368:320:16:16:80:24:8:3:2:0:4:4:2:2:2:2:2:1:8:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:448:368:320:16:16:80:12:16:3:2:0:4:4:2:2:2:2:2:1:8:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:448:368:240:16:16:80:18:6:3:2:1:3:3:2:2:2:2:2:1:8:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:448:368:240:16:16:80:9:12:3:2:1:3:3:2:2:2:2:2:1:8:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:448:368:160:16:16:80:12:4:3:2:0:2:2:2:2:2:2:2:1:8:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:448:368:160:16:16:80:6:8:3:2:0:2:2:2:2:2:2:2:1:8:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:448:368:80:16:16:80:6:2:3:2:1:1:1:2:2:2:2:2:1:8:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:448:368:80:16:16:80:3:4:3:2:1:1:1:2:2:2:2:2:1:8:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:448:368:1280:16:16:80:96:32:3:2:0:16:16:2:2:2:2:2:1:8:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:448:368:1280:16:16:80:96:64:3:2:0:16:16:2:2:2:2:4:1:3:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:448:368:1280:16:16:80:48:64:3:2:0:16:16:2:2:2:2:2:1:8:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:448:368:640:16:16:80:48:32:3:2:0:8:8:2:2:2:2:4:1:3:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:448:368:480:16:16:80:36:24:3:2:0:6:6:2:2:2:2:4:1:3:0:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:448:368:640:16:16:80:48:16:3:2:0:8:8:2:2:2:2:2:1:8:2:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,19:896:192:5120:16:16:160:8:16:1:2:1:8:8:1:1:1:1:7:1:3:2:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,19:896:192:5120:160:80:192:2:2:1:1:1:1:1:1:2:1:1:2:1:16:2:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,14:64:3584:5120:32:32:64:32:64:2:4:0:8:8:1:1:1:7:1:2:1:0:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,14:896:384:384:128:128:128:6:9:1:3:0:3:3:2:2:2:1:1:1:10:1:3
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:896:176:5120:48:16:80:2:2:1:2:0:1:1:2:2:2:1:21:1:1:1:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,12:464:608:5120:464:32:16:1:1:1:1:1:1:1:2:2:2:2:1:1:6:0:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,20:464:208:5120:464:64:16:1:1:1:1:1:1:1:2:1:1:1:3:2:6:1:0
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,5:192:3584:512:64:16:32:96:32:3:2:0:16:16:1:1:1:5:1:1:1:1:2
contract_behavior_v1_round1,Ascend910B3,20,external_v2_dense_wide,896,3584,5120,fp16,0,0,8:592:896:5120:592:48:16:8:16:1:1:1:8:8:1:1:1:1:4:2:1:0:0
